CREATE_DATE,TSF_NO,FROM_LOC,TO_LOC,ITEM,TSF_QTY,SHIP_QTY,RECEIVED_QTY,Ctd Pendiente,STATUS,
20/04/2026,729893,177,19,100224888,2,0,0,2,A,-
05/07/2024 11:55,3003616124,110,19,92166,3,0,0,3,I,-
05/07/2024 11:55,3003616128,109,19,100135084,3,0,0,3,I,-
08/04/2026 00:00,3004669973,19001,19,151,2,2,2,0,S,-
08/04/2026 00:00,3004669973,19001,19,1424,3,3,3,0,S,-
08/04/2026 00:00,3004669973,19001,19,1732,4,4,4,0,S,-
08/04/2026 00:00,3004669973,19001,19,1740,11,11,11,0,S,-
08/04/2026 00:00,3004669973,19001,19,1849,2,2,2,0,S,-
08/04/2026 00:00,3004669973,19001,19,2770,3,3,3,0,S,-
08/04/2026 00:00,3004669973,19001,19,4322,28,28,28,0,S,-
08/04/2026 00:00,3004669973,19001,19,4385,4,4,4,0,S,-
08/04/2026 00:00,3004669973,19001,19,5311,3,3,3,0,S,-
08/04/2026 00:00,3004669973,19001,19,5410,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,5411,4,4,4,0,S,-
08/04/2026 00:00,3004669973,19001,19,5412,5,5,5,0,S,-
08/04/2026 00:00,3004669973,19001,19,6470,5,5,5,0,S,-
08/04/2026 00:00,3004669973,19001,19,8709,4,4,4,0,S,-
08/04/2026 00:00,3004669973,19001,19,8811,3,3,3,0,S,-
08/04/2026 00:00,3004669973,19001,19,9418,4,4,4,0,S,-
08/04/2026 00:00,3004669973,19001,19,9419,3,3,3,0,S,-
08/04/2026 00:00,3004669973,19001,19,11114,5,5,5,0,S,-
08/04/2026 00:00,3004669973,19001,19,13960,6,6,6,0,S,-
08/04/2026 00:00,3004669973,19001,19,16568,3,3,3,0,S,-
08/04/2026 00:00,3004669973,19001,19,17277,4,4,4,0,S,-
08/04/2026 00:00,3004669973,19001,19,17701,3,3,3,0,S,-
08/04/2026 00:00,3004669973,19001,19,17841,3,3,3,0,S,-
08/04/2026 00:00,3004669973,19001,19,18470,4,4,4,0,S,-
08/04/2026 00:00,3004669973,19001,19,24015,6,6,6,0,S,-
08/04/2026 00:00,3004669973,19001,19,26944,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,27413,4,4,4,0,S,-
08/04/2026 00:00,3004669973,19001,19,27648,3,3,3,0,S,-
08/04/2026 00:00,3004669973,19001,19,27859,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,28067,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,29064,5,5,5,0,S,-
08/04/2026 00:00,3004669973,19001,19,30053,4,4,4,0,S,-
08/04/2026 00:00,3004669973,19001,19,30096,8,8,8,0,S,-
08/04/2026 00:00,3004669973,19001,19,31591,3,3,3,0,S,-
08/04/2026 00:00,3004669973,19001,19,32603,4,4,4,0,S,-
08/04/2026 00:00,3004669973,19001,19,35712,3,3,3,0,S,-
08/04/2026 00:00,3004669973,19001,19,36349,4,4,4,0,S,-
08/04/2026 00:00,3004669973,19001,19,36434,2,2,2,0,S,-
08/04/2026 00:00,3004669973,19001,19,37573,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,38256,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,38259,2,2,2,0,S,-
08/04/2026 00:00,3004669973,19001,19,38341,3,3,3,0,S,-
08/04/2026 00:00,3004669973,19001,19,39249,4,4,4,0,S,-
08/04/2026 00:00,3004669973,19001,19,39451,3,3,3,0,S,-
08/04/2026 00:00,3004669973,19001,19,39628,6,6,6,0,S,-
08/04/2026 00:00,3004669973,19001,19,40067,3,3,3,0,S,-
08/04/2026 00:00,3004669973,19001,19,41218,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,43043,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,43555,3,3,3,0,S,-
08/04/2026 00:00,3004669973,19001,19,43946,9,9,9,0,S,-
08/04/2026 00:00,3004669973,19001,19,43956,3,3,3,0,S,-
08/04/2026 00:00,3004669973,19001,19,44090,6,6,6,0,S,-
08/04/2026 00:00,3004669973,19001,19,44342,5,5,5,0,S,-
08/04/2026 00:00,3004669973,19001,19,44345,5,5,5,0,S,-
08/04/2026 00:00,3004669973,19001,19,48845,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,50646,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,52184,5,5,5,0,S,-
08/04/2026 00:00,3004669973,19001,19,52306,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,52597,3,3,3,0,S,-
08/04/2026 00:00,3004669973,19001,19,52698,6,6,6,0,S,-
08/04/2026 00:00,3004669973,19001,19,53136,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,56532,3,3,3,0,S,-
08/04/2026 00:00,3004669973,19001,19,56908,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,56943,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,56945,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,57574,1,1,1,0,S,-
08/04/2026 00:00,3004669973,19001,19,58298,3,3,3,0,S,-
08/04/2026 00:00,3004669973,19001,19,58330,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,62207,3,3,3,0,S,-
08/04/2026 00:00,3004669973,19001,19,62227,3,3,3,0,S,-
08/04/2026 00:00,3004669973,19001,19,62231,4,4,4,0,S,-
08/04/2026 00:00,3004669973,19001,19,62605,6,6,6,0,S,-
08/04/2026 00:00,3004669973,19001,19,63538,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,64246,3,3,3,0,S,-
08/04/2026 00:00,3004669973,19001,19,64410,3,3,3,0,S,-
08/04/2026 00:00,3004669973,19001,19,65182,4,4,4,0,S,-
08/04/2026 00:00,3004669973,19001,19,65763,2,2,2,0,S,-
08/04/2026 00:00,3004669973,19001,19,65961,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,66249,2,2,2,0,S,-
08/04/2026 00:00,3004669973,19001,19,68826,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,68827,3,3,3,0,S,-
08/04/2026 00:00,3004669973,19001,19,70077,4,4,4,0,S,-
08/04/2026 00:00,3004669973,19001,19,71381,6,6,6,0,S,-
08/04/2026 00:00,3004669973,19001,19,72170,2,2,2,0,S,-
08/04/2026 00:00,3004669973,19001,19,72299,11,11,11,0,S,-
08/04/2026 00:00,3004669973,19001,19,73109,2,2,2,0,S,-
08/04/2026 00:00,3004669973,19001,19,73121,3,3,3,0,S,-
08/04/2026 00:00,3004669973,19001,19,73129,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,73130,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,73831,11,11,11,0,S,-
08/04/2026 00:00,3004669973,19001,19,74280,3,3,3,0,S,-
08/04/2026 00:00,3004669973,19001,19,74288,2,2,2,0,S,-
08/04/2026 00:00,3004669973,19001,19,74289,2,2,2,0,S,-
08/04/2026 00:00,3004669973,19001,19,74290,2,2,2,0,S,-
08/04/2026 00:00,3004669973,19001,19,74705,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,75097,2,2,2,0,S,-
08/04/2026 00:00,3004669973,19001,19,75101,2,2,2,0,S,-
08/04/2026 00:00,3004669973,19001,19,75194,2,2,2,0,S,-
08/04/2026 00:00,3004669973,19001,19,76087,3,3,3,0,S,-
08/04/2026 00:00,3004669973,19001,19,78759,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,83847,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,84156,1,1,1,0,S,-
08/04/2026 00:00,3004669973,19001,19,84264,7,7,7,0,S,-
08/04/2026 00:00,3004669973,19001,19,84966,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,85716,4,4,4,0,S,-
08/04/2026 00:00,3004669973,19001,19,86508,5,5,5,0,S,-
08/04/2026 00:00,3004669973,19001,19,86857,3,3,3,0,S,-
08/04/2026 00:00,3004669973,19001,19,87082,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,87480,7,7,7,0,S,-
08/04/2026 00:00,3004669973,19001,19,87610,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,88376,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,88390,35,35,35,0,S,-
08/04/2026 00:00,3004669973,19001,19,89357,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,89668,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,92334,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,100007111,8,8,8,0,S,-
08/04/2026 00:00,3004669973,19001,19,100007269,5,5,5,0,S,-
08/04/2026 00:00,3004669973,19001,19,100014194,8,8,8,0,S,-
08/04/2026 00:00,3004669973,19001,19,100025635,3,3,3,0,S,-
08/04/2026 00:00,3004669973,19001,19,100025660,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,100031998,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,100037695,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,100039121,3,3,3,0,S,-
08/04/2026 00:00,3004669973,19001,19,100041109,2,2,2,0,S,-
08/04/2026 00:00,3004669973,19001,19,100053433,3,3,3,0,S,-
08/04/2026 00:00,3004669973,19001,19,100062516,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,100062639,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,100062655,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,100063981,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,100069021,2,2,2,0,S,-
08/04/2026 00:00,3004669973,19001,19,100072562,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,100076205,5,5,5,0,S,-
08/04/2026 00:00,3004669973,19001,19,100076731,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,100078471,3,3,3,0,S,-
08/04/2026 00:00,3004669973,19001,19,100079254,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,100079959,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,100080589,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,100083747,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,100085460,3,3,3,0,S,-
08/04/2026 00:00,3004669973,19001,19,100087422,3,3,3,0,S,-
08/04/2026 00:00,3004669973,19001,19,100088581,4,4,4,0,S,-
08/04/2026 00:00,3004669973,19001,19,100091966,2,2,2,0,S,-
08/04/2026 00:00,3004669973,19001,19,100094850,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,100100367,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,100105838,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,100112616,2,2,2,0,S,-
08/04/2026 00:00,3004669973,19001,19,100123569,2,2,2,0,S,-
08/04/2026 00:00,3004669973,19001,19,100124668,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,100124887,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,100126743,2,2,2,0,S,-
08/04/2026 00:00,3004669973,19001,19,100128491,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,100129864,3,3,3,0,S,-
08/04/2026 00:00,3004669973,19001,19,100131155,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,100138576,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,100138584,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,100139499,7,7,7,0,S,-
08/04/2026 00:00,3004669973,19001,19,100140959,7,7,7,0,S,-
08/04/2026 00:00,3004669973,19001,19,100140991,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,100145987,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,100147245,30,30,30,0,S,-
08/04/2026 00:00,3004669973,19001,19,100151308,3,3,3,0,S,-
08/04/2026 00:00,3004669973,19001,19,100151498,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,100155069,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,100155296,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,100159027,7,7,7,0,S,-
08/04/2026 00:00,3004669973,19001,19,100159086,6,6,6,0,S,-
08/04/2026 00:00,3004669973,19001,19,100159166,7,7,7,0,S,-
08/04/2026 00:00,3004669973,19001,19,100160204,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,100161549,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,100167414,2,2,2,0,S,-
08/04/2026 00:00,3004669973,19001,19,100170306,2,2,2,0,S,-
08/04/2026 00:00,3004669973,19001,19,100174286,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,100174294,7,7,7,0,S,-
08/04/2026 00:00,3004669973,19001,19,100174307,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,100174577,4,4,4,0,S,-
08/04/2026 00:00,3004669973,19001,19,100174702,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,100177284,8,8,8,0,S,-
08/04/2026 00:00,3004669973,19001,19,100186471,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,100187415,5,5,5,0,S,-
08/04/2026 00:00,3004669973,19001,19,100189251,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,100190016,3,3,3,0,S,-
08/04/2026 00:00,3004669973,19001,19,100191991,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,100195685,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,100198464,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,100219771,7,7,7,0,S,-
08/04/2026 00:00,3004669973,19001,19,100224546,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,100224749,7,0,0,7,S,-
08/04/2026 00:00,3004669973,19001,19,100230719,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,100230743,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,100233493,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,100238024,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,100239191,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,100246876,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,100247844,5,5,5,0,S,-
08/04/2026 00:00,3004669973,19001,19,100249014,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,100265428,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,100265583,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,100266130,0,0,0,0,S,-
08/04/2026 00:00,3004669973,19001,19,100267239,0,0,0,0,S,-
10/04/2026 00:00,3004672946,19001,19,5,5,5,5,0,S,-
10/04/2026 00:00,3004672946,19001,19,155,2,2,2,0,S,-
10/04/2026 00:00,3004672946,19001,19,159,3,3,3,0,S,-
10/04/2026 00:00,3004672946,19001,19,458,3,3,3,0,S,-
10/04/2026 00:00,3004672946,19001,19,5410,11,11,11,0,S,-
10/04/2026 00:00,3004672946,19001,19,6468,5,5,5,0,S,-
10/04/2026 00:00,3004672946,19001,19,6470,5,5,5,0,S,-
10/04/2026 00:00,3004672946,19001,19,7258,6,6,6,0,S,-
10/04/2026 00:00,3004672946,19001,19,8101,7,7,7,0,S,-
10/04/2026 00:00,3004672946,19001,19,9201,3,3,3,0,S,-
10/04/2026 00:00,3004672946,19001,19,9418,4,4,4,0,S,-
10/04/2026 00:00,3004672946,19001,19,9419,3,3,3,0,S,-
10/04/2026 00:00,3004672946,19001,19,11684,8,8,8,0,S,-
10/04/2026 00:00,3004672946,19001,19,17841,8,8,8,0,S,-
10/04/2026 00:00,3004672946,19001,19,18470,4,4,4,0,S,-
10/04/2026 00:00,3004672946,19001,19,23046,3,3,3,0,S,-
10/04/2026 00:00,3004672946,19001,19,26521,3,3,3,0,S,-
10/04/2026 00:00,3004672946,19001,19,26943,3,3,3,0,S,-
10/04/2026 00:00,3004672946,19001,19,26944,0,0,0,0,S,-
10/04/2026 00:00,3004672946,19001,19,27412,11,11,11,0,S,-
10/04/2026 00:00,3004672946,19001,19,27859,0,0,0,0,S,-
10/04/2026 00:00,3004672946,19001,19,28067,8,0,0,8,S,-
10/04/2026 00:00,3004672946,19001,19,28873,3,3,3,0,S,-
10/04/2026 00:00,3004672946,19001,19,30048,4,4,4,0,S,-
10/04/2026 00:00,3004672946,19001,19,30060,3,3,3,0,S,-
10/04/2026 00:00,3004672946,19001,19,30064,3,3,3,0,S,-
10/04/2026 00:00,3004672946,19001,19,30410,6,6,6,0,S,-
10/04/2026 00:00,3004672946,19001,19,30540,3,3,3,0,S,-
10/04/2026 00:00,3004672946,19001,19,32606,5,5,5,0,S,-
10/04/2026 00:00,3004672946,19001,19,35666,3,3,3,0,S,-
10/04/2026 00:00,3004672946,19001,19,35669,3,3,3,0,S,-
10/04/2026 00:00,3004672946,19001,19,36097,3,3,3,0,S,-
10/04/2026 00:00,3004672946,19001,19,37573,9,9,9,0,S,-
10/04/2026 00:00,3004672946,19001,19,38256,0,0,0,0,S,-
10/04/2026 00:00,3004672946,19001,19,38335,5,5,5,0,S,-
10/04/2026 00:00,3004672946,19001,19,38352,5,5,5,0,S,-
10/04/2026 00:00,3004672946,19001,19,39446,3,3,3,0,S,-
10/04/2026 00:00,3004672946,19001,19,40142,5,5,5,0,S,-
10/04/2026 00:00,3004672946,19001,19,40291,0,0,0,0,S,-
10/04/2026 00:00,3004672946,19001,19,41218,0,0,0,0,S,-
10/04/2026 00:00,3004672946,19001,19,43043,0,0,0,0,S,-
10/04/2026 00:00,3004672946,19001,19,43127,4,4,4,0,S,-
10/04/2026 00:00,3004672946,19001,19,43880,3,3,3,0,S,-
10/04/2026 00:00,3004672946,19001,19,46087,20,20,20,0,S,-
10/04/2026 00:00,3004672946,19001,19,48845,0,0,0,0,S,-
10/04/2026 00:00,3004672946,19001,19,50646,0,0,0,0,S,-
10/04/2026 00:00,3004672946,19001,19,50648,3,3,3,0,S,-
10/04/2026 00:00,3004672946,19001,19,50702,0,0,0,0,S,-
10/04/2026 00:00,3004672946,19001,19,51151,2,2,2,0,S,-
10/04/2026 00:00,3004672946,19001,19,52116,3,3,3,0,S,-
10/04/2026 00:00,3004672946,19001,19,52306,0,0,0,0,S,-
10/04/2026 00:00,3004672946,19001,19,52598,3,3,3,0,S,-
10/04/2026 00:00,3004672946,19001,19,53136,0,0,0,0,S,-
10/04/2026 00:00,3004672946,19001,19,53568,3,3,3,0,S,-
10/04/2026 00:00,3004672946,19001,19,55299,0,0,0,0,S,-
10/04/2026 00:00,3004672946,19001,19,56536,5,5,5,0,S,-
10/04/2026 00:00,3004672946,19001,19,56831,12,12,12,0,S,-
10/04/2026 00:00,3004672946,19001,19,56832,18,18,18,0,S,-
10/04/2026 00:00,3004672946,19001,19,56942,0,0,0,0,S,-
10/04/2026 00:00,3004672946,19001,19,56943,0,0,0,0,S,-
10/04/2026 00:00,3004672946,19001,19,56945,0,0,0,0,S,-
10/04/2026 00:00,3004672946,19001,19,58724,3,3,3,0,S,-
10/04/2026 00:00,3004672946,19001,19,60861,2,2,2,0,S,-
10/04/2026 00:00,3004672946,19001,19,63538,0,0,0,0,S,-
10/04/2026 00:00,3004672946,19001,19,65957,0,0,0,0,S,-
10/04/2026 00:00,3004672946,19001,19,65961,0,0,0,0,S,-
10/04/2026 00:00,3004672946,19001,19,67489,0,0,0,0,S,-
10/04/2026 00:00,3004672946,19001,19,68315,3,3,3,0,S,-
10/04/2026 00:00,3004672946,19001,19,68826,0,0,0,0,S,-
10/04/2026 00:00,3004672946,19001,19,71381,5,5,5,0,S,-
10/04/2026 00:00,3004672946,19001,19,73110,3,3,3,0,S,-
10/04/2026 00:00,3004672946,19001,19,73129,0,0,0,0,S,-
10/04/2026 00:00,3004672946,19001,19,73130,0,0,0,0,S,-
10/04/2026 00:00,3004672946,19001,19,73196,7,7,7,0,S,-
10/04/2026 00:00,3004672946,19001,19,73770,10,10,10,0,S,-
10/04/2026 00:00,3004672946,19001,19,73992,2,2,2,0,S,-
10/04/2026 00:00,3004672946,19001,19,74705,0,0,0,0,S,-
10/04/2026 00:00,3004672946,19001,19,78794,2,2,2,0,S,-
10/04/2026 00:00,3004672946,19001,19,79148,4,4,4,0,S,-
10/04/2026 00:00,3004672946,19001,19,83847,0,0,0,0,S,-
10/04/2026 00:00,3004672946,19001,19,83940,2,2,2,0,S,-
10/04/2026 00:00,3004672946,19001,19,84966,0,0,0,0,S,-
10/04/2026 00:00,3004672946,19001,19,85680,3,3,3,0,S,-
10/04/2026 00:00,3004672946,19001,19,87082,8,8,8,0,S,-
10/04/2026 00:00,3004672946,19001,19,87450,7,7,7,0,S,-
10/04/2026 00:00,3004672946,19001,19,87610,0,0,0,0,S,-
10/04/2026 00:00,3004672946,19001,19,88376,13,13,13,0,S,-
10/04/2026 00:00,3004672946,19001,19,89357,0,0,0,0,S,-
10/04/2026 00:00,3004672946,19001,19,89668,0,0,0,0,S,-
10/04/2026 00:00,3004672946,19001,19,89759,3,3,3,0,S,-
10/04/2026 00:00,3004672946,19001,19,92099,3,3,3,0,S,-
10/04/2026 00:00,3004672946,19001,19,100007023,11,11,11,0,S,-
10/04/2026 00:00,3004672946,19001,19,100007226,4,4,4,0,S,-
10/04/2026 00:00,3004672946,19001,19,100017803,7,7,7,0,S,-
10/04/2026 00:00,3004672946,19001,19,100018363,6,6,6,0,S,-
10/04/2026 00:00,3004672946,19001,19,100022240,3,3,3,0,S,-
10/04/2026 00:00,3004672946,19001,19,100025660,0,0,0,0,S,-
10/04/2026 00:00,3004672946,19001,19,100028027,2,2,2,0,S,-
10/04/2026 00:00,3004672946,19001,19,100029417,3,3,3,0,S,-
10/04/2026 00:00,3004672946,19001,19,100031533,4,4,4,0,S,-
10/04/2026 00:00,3004672946,19001,19,100031998,0,0,0,0,S,-
10/04/2026 00:00,3004672946,19001,19,100035606,6,6,6,0,S,-
10/04/2026 00:00,3004672946,19001,19,100035825,4,4,4,0,S,-
10/04/2026 00:00,3004672946,19001,19,100036271,4,4,4,0,S,-
10/04/2026 00:00,3004672946,19001,19,100037548,3,3,3,0,S,-
10/04/2026 00:00,3004672946,19001,19,100037695,0,0,0,0,S,-
10/04/2026 00:00,3004672946,19001,19,100042021,3,3,3,0,S,-
10/04/2026 00:00,3004672946,19001,19,100047818,4,4,4,0,S,-
10/04/2026 00:00,3004672946,19001,19,100060916,1,1,1,0,S,-
10/04/2026 00:00,3004672946,19001,19,100062516,0,0,0,0,S,-
10/04/2026 00:00,3004672946,19001,19,100062612,3,3,3,0,S,-
10/04/2026 00:00,3004672946,19001,19,100062655,0,0,0,0,S,-
10/04/2026 00:00,3004672946,19001,19,100063981,0,0,0,0,S,-
10/04/2026 00:00,3004672946,19001,19,100068731,3,3,3,0,S,-
10/04/2026 00:00,3004672946,19001,19,100069700,0,0,0,0,S,-
10/04/2026 00:00,3004672946,19001,19,100070014,5,5,5,0,S,-
10/04/2026 00:00,3004672946,19001,19,100070786,3,3,3,0,S,-
10/04/2026 00:00,3004672946,19001,19,100071252,5,5,5,0,S,-
10/04/2026 00:00,3004672946,19001,19,100071332,3,3,3,0,S,-
10/04/2026 00:00,3004672946,19001,19,100072562,0,0,0,0,S,-
10/04/2026 00:00,3004672946,19001,19,100073493,3,3,3,0,S,-
10/04/2026 00:00,3004672946,19001,19,100074824,9,9,9,0,S,-
10/04/2026 00:00,3004672946,19001,19,100074867,3,3,3,0,S,-
10/04/2026 00:00,3004672946,19001,19,100076731,0,0,0,0,S,-
10/04/2026 00:00,3004672946,19001,19,100079254,8,8,8,0,S,-
10/04/2026 00:00,3004672946,19001,19,100079959,0,0,0,0,S,-
10/04/2026 00:00,3004672946,19001,19,100080589,0,0,0,0,S,-
10/04/2026 00:00,3004672946,19001,19,100080731,0,0,0,0,S,-
10/04/2026 00:00,3004672946,19001,19,100082656,0,0,0,0,S,-
10/04/2026 00:00,3004672946,19001,19,100083747,0,0,0,0,S,-
10/04/2026 00:00,3004672946,19001,19,100094850,0,0,0,0,S,-
10/04/2026 00:00,3004672946,19001,19,100098113,3,3,3,0,S,-
10/04/2026 00:00,3004672946,19001,19,100105803,6,6,6,0,S,-
10/04/2026 00:00,3004672946,19001,19,100110127,3,3,3,0,S,-
10/04/2026 00:00,3004672946,19001,19,100116748,1,1,1,0,S,-
10/04/2026 00:00,3004672946,19001,19,100116916,3,3,3,0,S,-
10/04/2026 00:00,3004672946,19001,19,100124668,0,0,0,0,S,-
10/04/2026 00:00,3004672946,19001,19,100124887,0,0,0,0,S,-
10/04/2026 00:00,3004672946,19001,19,100128491,0,0,0,0,S,-
10/04/2026 00:00,3004672946,19001,19,100131155,0,0,0,0,S,-
10/04/2026 00:00,3004672946,19001,19,100137741,5,5,5,0,S,-
10/04/2026 00:00,3004672946,19001,19,100138576,0,0,0,0,S,-
10/04/2026 00:00,3004672946,19001,19,100138584,0,0,0,0,S,-
10/04/2026 00:00,3004672946,19001,19,100140991,0,0,0,0,S,-
10/04/2026 00:00,3004672946,19001,19,100144781,3,3,3,0,S,-
10/04/2026 00:00,3004672946,19001,19,100145987,0,0,0,0,S,-
10/04/2026 00:00,3004672946,19001,19,100151615,2,2,2,0,S,-
10/04/2026 00:00,3004672946,19001,19,100155069,0,0,0,0,S,-
10/04/2026 00:00,3004672946,19001,19,100155211,3,3,3,0,S,-
10/04/2026 00:00,3004672946,19001,19,100155296,0,0,0,0,S,-
10/04/2026 00:00,3004672946,19001,19,100155317,3,3,3,0,S,-
10/04/2026 00:00,3004672946,19001,19,100160204,0,0,0,0,S,-
10/04/2026 00:00,3004672946,19001,19,100161549,0,0,0,0,S,-
10/04/2026 00:00,3004672946,19001,19,100174286,7,7,7,0,S,-
10/04/2026 00:00,3004672946,19001,19,100174307,15,15,15,0,S,-
10/04/2026 00:00,3004672946,19001,19,100174702,0,0,0,0,S,-
10/04/2026 00:00,3004672946,19001,19,100176265,3,3,3,0,S,-
10/04/2026 00:00,3004672946,19001,19,100177049,2,2,2,0,S,-
10/04/2026 00:00,3004672946,19001,19,100177321,8,8,8,0,S,-
10/04/2026 00:00,3004672946,19001,19,100186471,0,0,0,0,S,-
10/04/2026 00:00,3004672946,19001,19,100187600,0,0,0,0,S,-
10/04/2026 00:00,3004672946,19001,19,100189251,0,0,0,0,S,-
10/04/2026 00:00,3004672946,19001,19,100191991,0,0,0,0,S,-
10/04/2026 00:00,3004672946,19001,19,100194359,0,0,0,0,S,-
10/04/2026 00:00,3004672946,19001,19,100195685,0,0,0,0,S,-
10/04/2026 00:00,3004672946,19001,19,100198464,0,0,0,0,S,-
10/04/2026 00:00,3004672946,19001,19,100217119,4,4,4,0,S,-
10/04/2026 00:00,3004672946,19001,19,100217186,3,3,3,0,S,-
10/04/2026 00:00,3004672946,19001,19,100224546,0,0,0,0,S,-
10/04/2026 00:00,3004672946,19001,19,100224714,1,1,1,0,S,-
10/04/2026 00:00,3004672946,19001,19,100226541,4,4,4,0,S,-
10/04/2026 00:00,3004672946,19001,19,100226550,3,3,3,0,S,-
10/04/2026 00:00,3004672946,19001,19,100226859,2,2,2,0,S,-
10/04/2026 00:00,3004672946,19001,19,100230719,5,5,5,0,S,-
10/04/2026 00:00,3004672946,19001,19,100230743,0,0,0,0,S,-
10/04/2026 00:00,3004672946,19001,19,100232685,4,4,4,0,S,-
10/04/2026 00:00,3004672946,19001,19,100233493,0,0,0,0,S,-
10/04/2026 00:00,3004672946,19001,19,100238024,0,0,0,0,S,-
10/04/2026 00:00,3004672946,19001,19,100238622,2,2,2,0,S,-
10/04/2026 00:00,3004672946,19001,19,100239191,0,0,0,0,S,-
